,id,timestamp,benchmark,kind,domain,dwarf,preset,mode,framework,version,details,validated,time
996,997,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.41309013683348894
997,998,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.4175425081048161
998,999,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.41680720006115735
999,1000,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,fusion,1,0.4164680789690465
1000,1001,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.41910690697841346
1001,1002,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.41547396406531334
1002,1003,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.4333857169840485
1003,1004,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.41249238094314933
1004,1005,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.41518776095472276
1005,1006,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.41532772593200207
1006,1007,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.4129796661436558
1007,1008,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.40743261901661754
1008,1009,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.4136487781070173
1009,1010,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,parallel,1,0.4138171127997339
1010,1011,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.32243600906804204
1011,1012,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.3237954650539905
1012,1013,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.33908455981872976
1013,1014,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.32624194701202214
1014,1015,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.3224716088734567
1015,1016,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.3215089759323746
1016,1017,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.3235632348805666
1017,1018,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.3245164060499519
1018,1019,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.3238415529485792
1019,1020,1734472455,gemver,microbench,LinAlg,dense_linear_algebra,11000,main,dace_cpu,1.0.0,auto_opt,1,0.3217950342223048
1020,1021,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5229515798855573
1021,1022,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5340744538698345
1022,1023,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5215086799580604
1023,1024,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5180622430052608
1024,1025,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5203742100857198
1025,1026,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5362245040014386
1026,1027,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5466436340939254
1027,1028,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5165616690646857
1028,1029,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5164966268930584
1029,1030,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,fusion,1,0.5174651890993118
1030,1031,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5219152658246458
1031,1032,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5474782369565219
1032,1033,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5371366359759122
1033,1034,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5322617031633854
1034,1035,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5287702530622482
1035,1036,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5476788310334086
1036,1037,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5350284930318594
1037,1038,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5450228890404105
1038,1039,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5290458200033754
1039,1040,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,parallel,1,0.5483317489270121
1040,1041,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.4106978520285338
1041,1042,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.4121660110540688
1042,1043,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.4224091961514205
1043,1044,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.42284597898833454
1044,1045,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.4225971510168165
1045,1046,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.4183653169311583
1046,1047,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.4083380189258605
1047,1048,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.4189758168067783
1048,1049,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.4183440951164812
1049,1050,1734472484,gemver,microbench,LinAlg,dense_linear_algebra,12000,main,dace_cpu,1.0.0,auto_opt,1,0.418393197003752
1050,1051,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.596561973914504
1051,1052,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.6043596451636404
1052,1053,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.620117305079475
1053,1054,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.5934075450059026
1054,1055,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.6021374478004873
1055,1056,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.6054714389611036
1056,1057,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.6025555590167642
1057,1058,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.6188014938961715
1058,1059,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.6445859111845493
1059,1060,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,fusion,1,0.6549934910144657
1060,1061,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.6094295671209693
1061,1062,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.5985649100039154
1062,1063,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.6077026859857142
1063,1064,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.6000093361362815
1064,1065,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.6017776550725102
1065,1066,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.5910824139136821
1066,1067,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.6036971770226955
1067,1068,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.5929828160442412
1068,1069,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.5935774550307542
1069,1070,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,parallel,1,0.5955595199484378
1070,1071,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.5024727799464017
1071,1072,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.508277784101665
1072,1073,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.5136585638392717
1073,1074,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.5034375500399619
1074,1075,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.5060344270896167
1075,1076,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.5113392740022391
1076,1077,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.5187957340385765
1077,1078,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.5124037289060652
1078,1079,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.5277302819304168
1079,1080,1734472518,gemver,microbench,LinAlg,dense_linear_algebra,13000,main,dace_cpu,1.0.0,auto_opt,1,0.5080041489563882
1080,1081,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7696150559931993
1081,1082,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7726941169239581
1082,1083,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7527985980268568
1083,1084,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7553979330696166
1084,1085,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7785906409844756
1085,1086,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7899051490239799
1086,1087,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7642791480757296
1087,1088,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7564809841569513
1088,1089,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7663718040566891
1089,1090,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,fusion,1,0.7576106591150165
1090,1091,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.7538543702103198
1091,1092,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.7669079070910811
1092,1093,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.7571708678733557
1093,1094,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.778699979186058
1094,1095,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.7580098230391741
1095,1096,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.7558903209865093
1096,1097,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.7554300839547068
1097,1098,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.7562737399712205
1098,1099,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.7686257339082658
1099,1100,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,parallel,1,0.7734047030098736
1100,1101,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.6359190491493791
1101,1102,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.6257164559792727
1102,1103,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.6254790159873664
1103,1104,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.6335328961722553
1104,1105,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.6318006960209459
1105,1106,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.6216345140710473
1106,1107,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.6249691061675549
1107,1108,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.6308951929677278
1108,1109,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.624570740852505
1109,1110,1734472558,gemver,microbench,LinAlg,dense_linear_algebra,14000,main,dace_cpu,1.0.0,auto_opt,1,0.6247268549632281
1130,1131,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.338183325016871
1131,1132,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.339002599939704
1132,1133,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.3514647809788585
1133,1134,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.3376476929988712
1134,1135,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.4011617908254266
1135,1136,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.3281759680248797
1136,1137,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.3354343958199024
1137,1138,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.334352208999917
1138,1139,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.3375851339660585
1139,1140,1734474942,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numpy,1.26.4,default,1,1.3306825349573046
1140,1141,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.66060302616097
1141,1142,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.632775894133374
1142,1143,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.642201132141054
1143,1144,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.659749938873574
1144,1145,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.6313793489243835
1145,1146,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.6374909789301455
1146,1147,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.652647816808894
1147,1148,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.650235775159672
1148,1149,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.668219255981967
1149,1150,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode,1,4.6678159611765295
1150,1151,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.913758473005146
1151,1152,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.946710826130584
1152,1153,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.898664535023272
1153,1154,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.9519599499180913
1154,1155,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.9132019949611276
1155,1156,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.927344487980008
1156,1157,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.9106501729693264
1157,1158,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.9474986740387976
1158,1159,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.914053532993421
1159,1160,1734475046,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,numba,0.60.0,nopython-mode-parallel,1,2.9268877238500863
1160,1161,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.428215906023979
1161,1162,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.421415095916018
1162,1163,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.4363764338195324
1163,1164,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.449276503175497
1164,1165,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.4409880652092397
1165,1166,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.4574594008736312
1166,1167,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.4453468369320035
1167,1168,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.4620687931310385
1168,1169,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.4608013150282204
1169,1170,1734475097,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,pythran,0.17.0,default,1,3.458592265844345
1170,1171,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.8509520508814603
1171,1172,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.8781554868910462
1172,1173,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.849972277181223
1173,1174,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.8603768898174167
1174,1175,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.8644115321803838
1175,1176,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.852463138056919
1176,1177,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.8910410390235484
1177,1178,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.8524299659766257
1178,1179,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.8655899099539965
1179,1180,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,fusion,1,0.8573344370815903
1180,1181,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.8525276179425418
1181,1182,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.8708474410232157
1182,1183,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.8545354339294136
1183,1184,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.8639779749792069
1184,1185,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.870467868167907
1185,1186,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.8762985598295927
1186,1187,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.8838605689816177
1187,1188,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.8814846000168473
1188,1189,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.8892972059547901
1189,1190,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,parallel,1,0.8826296569313854
1190,1191,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,0.9793806041125208
1191,1192,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,0.9629825940355659
1192,1193,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,0.9566321638412774
1193,1194,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,0.9609452649019659
1194,1195,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,0.9390170620754361
1195,1196,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,0.9819333059713244
1196,1197,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,1.007289650151506
1197,1198,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,0.9922253740951419
1198,1199,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,0.9774271158967167
1199,1200,1734475144,gemver,microbench,LinAlg,dense_linear_algebra,15000,main,dace_cpu,1.0.0,auto_opt,1,0.9806812829338014
